Era,Feature,Base,Lag,IsDelta,r,p,sig,n,target
Full,finbert_QA_EP_mean:lag9,finbert_QA_EP_mean,9,False,0.3488,0.0078,**,57,MRO_diff
Full,finbert_QA_EP_mean:lag10,finbert_QA_EP_mean,10,False,0.4084,0.0016,**,57,MRO_diff
Full,finbert_QA_EP_mean:lag11,finbert_QA_EP_mean,11,False,0.1796,0.1855,,56,MRO_diff
Full,finbert_QA_EP_mean:lag12,finbert_QA_EP_mean,12,False,0.4178,0.0014,**,56,MRO_diff
Full,finbert_QA_EP_mean:lag13,finbert_QA_EP_mean,13,False,0.2066,0.1266,,56,MRO_diff
Full,finbert_QA_EP_mean:lag14,finbert_QA_EP_mean,14,False,0.1941,0.1556,,55,MRO_diff
Full,finbert_QA_EP_mean:lag15,finbert_QA_EP_mean,15,False,0.2571,0.0606,,54,MRO_diff
Full,finbert_QA_FS_mean:lag1,finbert_QA_FS_mean,1,False,0.1898,0.1535,,58,MRO_diff
Full,finbert_QA_FS_mean:lag2,finbert_QA_FS_mean,2,False,0.1211,0.365,,58,MRO_diff
Full,finbert_QA_FS_mean:lag3,finbert_QA_FS_mean,3,False,0.2234,0.0918,,58,MRO_diff
Full,finbert_QA_FS_mean:lag4,finbert_QA_FS_mean,4,False,0.2519,0.0565,,58,MRO_diff
Full,finbert_QA_FS_mean:lag5,finbert_QA_FS_mean,5,False,0.1706,0.2046,,57,MRO_diff
Full,finbert_QA_FS_mean:lag6,finbert_QA_FS_mean,6,False,0.0857,0.5263,,57,MRO_diff
Full,finbert_QA_FS_mean:lag7,finbert_QA_FS_mean,7,False,0.2431,0.0684,,57,MRO_diff
Full,finbert_QA_FS_mean:lag8,finbert_QA_FS_mean,8,False,0.0608,0.653,,57,MRO_diff
Full,finbert_QA_FS_mean:lag9,finbert_QA_FS_mean,9,False,0.0404,0.7653,,57,MRO_diff
Full,finbert_QA_FS_mean:lag10,finbert_QA_FS_mean,10,False,-0.1923,0.1518,,57,MRO_diff
Full,finbert_QA_FS_mean:lag11,finbert_QA_FS_mean,11,False,0.0521,0.7028,,56,MRO_diff
Full,finbert_QA_FS_mean:lag12,finbert_QA_FS_mean,12,False,-0.0119,0.9303,,56,MRO_diff
Full,finbert_QA_FS_mean:lag13,finbert_QA_FS_mean,13,False,0.2196,0.1038,,56,MRO_diff
Full,finbert_QA_FS_mean:lag14,finbert_QA_FS_mean,14,False,0.1904,0.1637,,55,MRO_diff
Full,finbert_QA_FS_mean:lag15,finbert_QA_FS_mean,15,False,0.1222,0.3789,,54,MRO_diff
Full,finbert_QA_MP_mean:lag1,finbert_QA_MP_mean,1,False,0.3138,0.0165,*,58,MRO_diff
Full,finbert_QA_MP_mean:lag2,finbert_QA_MP_mean,2,False,0.3542,0.0064,**,58,MRO_diff
Full,finbert_QA_MP_mean:lag3,finbert_QA_MP_mean,3,False,0.2462,0.0625,,58,MRO_diff
Full,finbert_QA_MP_mean:lag4,finbert_QA_MP_mean,4,False,0.4924,0.0001,***,58,MRO_diff
Full,finbert_QA_MP_mean:lag5,finbert_QA_MP_mean,5,False,0.2401,0.0721,,57,MRO_diff
Full,finbert_QA_MP_mean:lag6,finbert_QA_MP_mean,6,False,0.2556,0.055,,57,MRO_diff
Full,finbert_QA_MP_mean:lag7,finbert_QA_MP_mean,7,False,0.2479,0.0629,,57,MRO_diff
Full,finbert_QA_MP_mean:lag8,finbert_QA_MP_mean,8,False,0.3685,0.0048,**,57,MRO_diff
Full,finbert_QA_MP_mean:lag9,finbert_QA_MP_mean,9,False,0.1201,0.3735,,57,MRO_diff
Full,finbert_QA_MP_mean:lag10,finbert_QA_MP_mean,10,False,0.2071,0.1222,,57,MRO_diff
Full,finbert_QA_MP_mean:lag11,finbert_QA_MP_mean,11,False,0.3198,0.0163,*,56,MRO_diff
Full,finbert_QA_MP_mean:lag12,finbert_QA_MP_mean,12,False,0.1887,0.1638,,56,MRO_diff
Full,finbert_QA_MP_mean:lag13,finbert_QA_MP_mean,13,False,0.1243,0.3613,,56,MRO_diff
Full,finbert_QA_MP_mean:lag14,finbert_QA_MP_mean,14,False,0.1283,0.3506,,55,MRO_diff
Full,finbert_QA_MP_mean:lag15,finbert_QA_MP_mean,15,False,0.1265,0.3622,,54,MRO_diff
Full,roberta_IS_EP_mean:lag1,roberta_IS_EP_mean,1,False,0.34,0.009,**,58,MRO_diff
Full,roberta_IS_EP_mean:lag2,roberta_IS_EP_mean,2,False,0.3784,0.0034,**,58,MRO_diff
Full,roberta_IS_EP_mean:lag3,roberta_IS_EP_mean,3,False,0.4024,0.0017,**,58,MRO_diff
Full,roberta_IS_EP_mean:lag4,roberta_IS_EP_mean,4,False,0.318,0.015,*,58,MRO_diff
Full,roberta_IS_EP_mean:lag5,roberta_IS_EP_mean,5,False,0.2883,0.0297,*,57,MRO_diff
Full,roberta_IS_EP_mean:lag6,roberta_IS_EP_mean,6,False,0.2933,0.0268,*,57,MRO_diff
Full,roberta_IS_EP_mean:lag7,roberta_IS_EP_mean,7,False,0.2132,0.1113,,57,MRO_diff
Full,roberta_IS_EP_mean:lag8,roberta_IS_EP_mean,8,False,0.2232,0.0952,,57,MRO_diff
Full,roberta_IS_EP_mean:lag9,roberta_IS_EP_mean,9,False,0.2754,0.0381,*,57,MRO_diff
Full,roberta_IS_EP_mean:lag10,roberta_IS_EP_mean,10,False,0.2647,0.0466,*,57,MRO_diff
